ID,Experience/Team_Size,Technical_Skills,Programming_Languages,Field,Role,Project_Description,Availability/Project_Duration,Communication_Tools,Work_Preference,Certifications,Languages,Industry
A03160,9.621415399308834,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Frontend Developer,Mobile app,Short-Term,Microsoft Teams,Waterfall,None,Spanish,Finance
A03161,3.3089791904462027,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,Cloud infrastructure,Mid-Term,Slack,Waterfall,AWS Certified,Korean,Finance
A03162,14.27690013002988,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,DevOps,Open Source Contribution,Part-Time,Zoom,Waterfall,AWS Certified,English,Healthcare
A03163,7.589528938208021,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Data Science,Data Scientist,Mobile app,Mid-Term,Slack,Agile,None,Chinese,Healthcare
A03164,-1.6859475802799064,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Open Source Contribution,Freelancer,Slack,Waterfall,AWS Certified,Spanish,Education
A03165,1.7813689832728885,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Backend Developer,Mobile app,Part-Time,Microsoft Teams,Agile,None,Spanish,Education
A03166,-13.765989110966071,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Data Engineer,Company Project,Long-Term,Microsoft Teams,Waterfall,AWS Certified,Korean,Technology
A03167,8.383434075674153,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,Cloud infrastructure,Mid-Term,Slack,Agile,AWS Certified,Chinese,Education
A03168,17.13566964978104,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,DevOps,E-commerce platform,Full-Time,Slack,Waterfall,PMP,English,Education
A03169,0.700225914747878,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,DevOps,Company Project,Freelancer,Microsoft Teams,Waterfall,AWS Certified,English,Finance
A03170,12.113022464986184,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Backend Developer,Cloud infrastructure,Part-Time,Slack,Waterfall,None,Spanish,Healthcare
A03171,11.02974693038237,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Company Project,Part-Time,Slack,Agile,PMP,Chinese,Healthcare
A03172,2.7642347970901646,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,DevOps,Mobile app,Freelancer,Slack,Waterfall,PMP,Korean,Healthcare
A03173,18.7606625108913,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Data Engineer,E-commerce platform,Part-Time,Microsoft Teams,Waterfall,AWS Certified,Chinese,Healthcare
A03174,6.114052282219187,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Backend Developer,Open Source Contribution,Freelancer,Slack,Agile,PMP,Chinese,Finance
A03175,22.072153761344495,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,E-commerce platform,Long-Term,Slack,Waterfall,AWS Certified,Korean,Healthcare
A03176,-3.4137033836533615,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,Company Project,Freelancer,Microsoft Teams,Waterfall,None,Spanish,Education
A03177,6.138691916194841,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Data Engineer,Company Project,Freelancer,Microsoft Teams,Agile,PMP,Chinese,Finance
A03178,6.969710115518528,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Backend Developer,Cloud infrastructure,Full-Time,Microsoft Teams,Waterfall,AWS Certified,English,Education
A03179,7.736107348633034,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Frontend Developer,Open Source Contribution,Mid-Term,Slack,Agile,None,Chinese,Technology
A03180,13.027288199027733,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,Mobile app,Mid-Term,Slack,Waterfall,None,Chinese,Finance
A03181,31.773548554699275,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,Frontend Developer,Cloud infrastructure,Part-Time,Zoom,Agile,AWS Certified,Korean,Finance
A03182,11.20099793300929,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Cloud infrastructure,Short-Term,Microsoft Teams,Waterfall,None,Spanish,Finance
A03183,8.189443851379284,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,DevOps,E-commerce platform,Mid-Term,Zoom,Waterfall,AWS Certified,English,Finance
A03184,0.35735932336764176,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Frontend Developer,E-commerce platform,Part-Time,Slack,Waterfall,AWS Certified,Korean,Healthcare
A03185,-5.192199448315712,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Backend Developer,Cloud infrastructure,Long-Term,Slack,Waterfall,PMP,English,Technology
A03186,16.200343136372794,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Data Engineer,Cloud infrastructure,Long-Term,Microsoft Teams,Agile,None,Spanish,Finance
A03187,4.197875993941052,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Backend Developer,E-commerce platform,Full-Time,Slack,Agile,AWS Certified,English,Education
A03188,26.223556284197425,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Frontend Developer,Cloud infrastructure,Part-Time,Microsoft Teams,Agile,None,Spanish,Technology
A03189,14.088962374034622,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Frontend Developer,E-commerce platform,Long-Term,Slack,Agile,PMP,English,Healthcare
A03190,10.40756490808699,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,Open Source Contribution,Long-Term,Slack,Agile,PMP,English,Finance
A03191,10.775035050252924,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Data Engineer,Cloud infrastructure,Freelancer,Microsoft Teams,Waterfall,AWS Certified,Spanish,Education
A03192,10.843873506397934,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Data Engineer,Mobile app,Mid-Term,Zoom,Agile,PMP,Chinese,Healthcare
A03193,3.164846523133085,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Mobile app,Full-Time,Slack,Agile,AWS Certified,English,Education
A03194,-4.223333056601792,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,Open Source Contribution,Part-Time,Zoom,Agile,AWS Certified,Korean,Healthcare
A03195,4.1706074763434335,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Frontend Developer,Mobile app,Mid-Term,Microsoft Teams,Waterfall,PMP,Chinese,Healthcare
A03196,7.891686543232065,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Backend Developer,Cloud infrastructure,Freelancer,Slack,Waterfall,None,Chinese,Finance
A03197,3.491635321221893,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,DevOps,Cloud infrastructure,Freelancer,Slack,Waterfall,PMP,Spanish,Education
A03198,-0.9699657056946585,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Frontend Developer,E-commerce platform,Long-Term,Slack,Waterfall,PMP,English,Healthcare
A03199,2.789869288531742,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,Cloud infrastructure,Full-Time,Slack,Waterfall,None,English,Finance
A03200,15.259964587566055,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Frontend Developer,Mobile app,Part-Time,Zoom,Waterfall,None,English,Healthcare
A03201,13.250029140064942,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Frontend Developer,E-commerce platform,Full-Time,Zoom,Agile,AWS Certified,Spanish,Education
A03202,9.218186686114306,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Backend Developer,E-commerce platform,Full-Time,Slack,Agile,AWS Certified,Chinese,Technology
A03203,12.123924837144894,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,Data Scientist,E-commerce platform,Short-Term,Zoom,Agile,AWS Certified,English,Technology
A03204,0.10757233920145204,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Data Engineer,Cloud infrastructure,Full-Time,Slack,Agile,AWS Certified,English,Healthcare
A03205,2.459831222817744,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Backend Developer,Cloud infrastructure,Full-Time,Zoom,Waterfall,None,Spanish,Education
A03206,10.194053818432781,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Backend Developer,Mobile app,Long-Term,Slack,Agile,AWS Certified,Spanish,Education
A03207,0.9982944961587101,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Frontend Developer,Company Project,Short-Term,Microsoft Teams,Agile,PMP,Chinese,Education
A03208,8.777724125233338,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,DevOps,Company Project,Long-Term,Microsoft Teams,Waterfall,AWS Certified,Spanish,Finance
A03209,-0.8052841765093497,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,DevOps,Mobile app,Long-Term,Microsoft Teams,Waterfall,None,Korean,Finance
A03210,-3.511104385668041,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Data Engineer,E-commerce platform,Long-Term,Zoom,Agile,PMP,Spanish,Healthcare
A03211,13.165328834771199,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,Company Project,Part-Time,Zoom,Agile,None,Chinese,Healthcare
A03212,15.19924351768713,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Cloud infrastructure,Long-Term,Microsoft Teams,Waterfall,PMP,Spanish,Finance
A03213,3.610442703480089,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Data Science,Frontend Developer,Open Source Contribution,Freelancer,Microsoft Teams,Waterfall,PMP,English,Finance
A03214,-2.6083191893954982,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Data Scientist,Open Source Contribution,Freelancer,Zoom,Waterfall,PMP,Spanish,Education
A03215,-7.4169366167960895,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,DevOps,Open Source Contribution,Freelancer,Slack,Agile,None,Spanish,Education
A03216,20.895927209172886,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Backend Developer,Open Source Contribution,Short-Term,Microsoft Teams,Agile,PMP,Korean,Finance
A03217,8.798642999491621,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,DevOps,Open Source Contribution,Part-Time,Zoom,Agile,PMP,Spanish,Technology
A03218,3.7700125936569338,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Backend Developer,Cloud infrastructure,Long-Term,Microsoft Teams,Agile,AWS Certified,English,Healthcare
A03219,5.476189779570207,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Backend Developer,E-commerce platform,Short-Term,Zoom,Waterfall,None,Chinese,Healthcare
A03220,-5.354551997787503,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Data Engineer,Mobile app,Full-Time,Zoom,Waterfall,AWS Certified,Spanish,Healthcare
A03221,12.353206828082385,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Frontend Developer,Company Project,Short-Term,Slack,Waterfall,PMP,Korean,Education
A03222,22.001128643084826,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,Company Project,Full-Time,Zoom,Agile,None,Chinese,Finance
A03223,2.548381405751691,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Frontend Developer,Cloud infrastructure,Short-Term,Zoom,Agile,PMP,English,Finance
A03224,24.68081260515246,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Data Engineer,Open Source Contribution,Freelancer,Slack,Agile,None,Spanish,Education
A03225,7.206307876993901,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,DevOps,Company Project,Part-Time,Slack,Agile,AWS Certified,Spanish,Healthcare
A03226,19.670917598575542,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Backend Developer,E-commerce platform,Mid-Term,Zoom,Waterfall,None,Chinese,Healthcare
A03227,10.167532835150533,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Data Engineer,Company Project,Mid-Term,Zoom,Agile,None,Spanish,Finance
A03228,10.159914541853945,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Frontend Developer,Open Source Contribution,Freelancer,Microsoft Teams,Agile,None,Chinese,Finance
A03229,20.90938746598245,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Company Project,Mid-Term,Microsoft Teams,Waterfall,AWS Certified,Korean,Education
A03230,13.491247623034994,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Frontend Developer,Company Project,Short-Term,Zoom,Waterfall,AWS Certified,Korean,Education
A03231,10.640258512102536,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Data Engineer,Cloud infrastructure,Short-Term,Zoom,Agile,None,English,Finance
A03232,-5.550309330222902,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Data Engineer,Company Project,Part-Time,Microsoft Teams,Agile,AWS Certified,English,Education
A03233,-2.5156711224544868,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Data Science,Backend Developer,Cloud infrastructure,Full-Time,Slack,Waterfall,PMP,Spanish,Finance
A03234,11.225385443841644,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Data Engineer,Company Project,Full-Time,Zoom,Waterfall,AWS Certified,Chinese,Education
A03235,18.280081142542834,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Frontend Developer,E-commerce platform,Long-Term,Slack,Waterfall,None,Korean,Finance
A03236,8.917897099640232,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Data Scientist,Company Project,Part-Time,Slack,Waterfall,PMP,Korean,Healthcare
A03237,3.886669451370067,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,DevOps,Company Project,Long-Term,Slack,Waterfall,PMP,Korean,Finance
A03238,-4.836146652444743,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Frontend Developer,Cloud infrastructure,Part-Time,Slack,Waterfall,AWS Certified,Spanish,Education
A03239,2.542593190393144,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Open Source Contribution,Freelancer,Microsoft Teams,Waterfall,None,English,Healthcare
A03240,8.935582708146125,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Data Science,DevOps,Mobile app,Freelancer,Microsoft Teams,Waterfall,None,Korean,Education
A03241,2.033207048373157,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Data Engineer,Cloud infrastructure,Full-Time,Zoom,Agile,None,English,Finance
A03242,1.2783393231891118,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Mobile app,Part-Time,Zoom,Agile,PMP,Chinese,Education
A03243,7.662680721918687,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Backend Developer,Cloud infrastructure,Full-Time,Microsoft Teams,Waterfall,PMP,Korean,Education
A03244,18.14466977167519,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Data Engineer,Open Source Contribution,Long-Term,Zoom,Agile,PMP,Spanish,Education
A03245,12.806317199479622,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Frontend Developer,Mobile app,Long-Term,Slack,Waterfall,None,Chinese,Finance
A03246,10.018297503131176,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Data Engineer,Open Source Contribution,Short-Term,Zoom,Waterfall,AWS Certified,Korean,Healthcare
A03247,9.337555223437436,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Data Engineer,Mobile app,Freelancer,Zoom,Waterfall,None,Spanish,Education
A03248,11.872828731168255,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Data Scientist,E-commerce platform,Full-Time,Zoom,Agile,AWS Certified,Chinese,Technology
A03249,7.250159588440946,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,DevOps,Cloud infrastructure,Part-Time,Microsoft Teams,Agile,None,Korean,Education
A03250,5.146462238564405,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Data Engineer,Mobile app,Freelancer,Microsoft Teams,Agile,PMP,Korean,Finance
A03251,13.180114502739336,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Data Scientist,Cloud infrastructure,Freelancer,Slack,Waterfall,PMP,Chinese,Healthcare
A03252,6.444444619536763,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Frontend Developer,Company Project,Full-Time,Slack,Agile,PMP,English,Healthcare
A03253,-0.28851921431897054,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Backend Developer,Company Project,Part-Time,Microsoft Teams,Agile,None,English,Education
A03254,18.108938307701415,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Mobile app,Freelancer,Zoom,Agile,AWS Certified,Chinese,Finance
A03255,-5.051143204613851,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,DevOps,Company Project,Mid-Term,Zoom,Waterfall,PMP,English,Healthcare
A03256,18.633361879528493,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,Mobile app,Mid-Term,Microsoft Teams,Agile,AWS Certified,Spanish,Technology
A03257,11.560217350354657,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,Data Engineer,Cloud infrastructure,Freelancer,Slack,Agile,PMP,English,Healthcare
A03258,1.2454542473179728,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Data Engineer,E-commerce platform,Full-Time,Microsoft Teams,Agile,None,Spanish,Healthcare
A03259,8.189543889786759,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,DevOps,Mobile app,Full-Time,Zoom,Waterfall,None,English,Technology
A03260,5.022164233563138,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Data Engineer,Open Source Contribution,Full-Time,Microsoft Teams,Agile,AWS Certified,Spanish,Healthcare
